"url, title, page_address, status, meter, total, finish_date"
"岩手・宮城・福島 に、夢 と 笑顔 を届けるマジックツアープロジェクト,/projects/magic,プロジェクトが成立しました！,104%,676000,8月22日"
"福島の子どもたちの笑顔のために～保養「ぽかぽかプロジェクト」,/projects/FoEfukushima,プロジェクトが成立しました！,126%,761000,8月21日"
"アフリカのエリトリアのサイクリストを自転車で四国を一周するイベントに呼びたい,/projects/eritrea,プロジェクトが成立しました！,142%,427000,8月21日"
"ガーナ120人の子どもに学用品を届け、家族100世帯に農業トレーニングを行う！,/projects/cacaochild,プロジェクトが成立しました！,106%,2128000,8月21日"
"東日本大震災で被災した小学生と合同キャンプ！,/projects/LCA_Tohoku_Camp,プロジェクトが成立しました！,112%,449000,8月20日"
"被災した南三陸町長須賀ビーチを復活させ、子供達に裸足で思いっきり遊んでもらいたい！,/projects/TSUNAGARI,プロジェクトが成立しました！,127%,1275000,8月20日"
"誰もが働ける社会へ！あなたの社長に「在宅勤務」の必要性を伝えたい!,/projects/telework,プロジェクトが成立しました！,167%,1677000,8月19日"
"若者が目の前の問題に全力で取り組む合宿。第3回日本を創り継ぐプロジェクト、関西初開催！！,/projects/tsukutsugu_3rd,プロジェクトが成立しました！,101%,1015000,8月19日"
"介助犬育成のためのDog Runを拡張するプロジェクト,/projects/s-dog,プロジェクトが成立しました！,122%,1221000,8月15日"
"福島と台湾の子どもたちの合同キャンプを開催〜アカデミーキャンプ＠台湾2013〜,/projects/ac_taiwan2013,プロジェクトが成立しました！,126%,1266000,8月15日"
"母子父子家庭や被災した子供たちに夏休みの思い出をプレゼント！,/projects/sansonryuugaku2013,プロジェクトが成立しました！,102%,306000,8月15日"
"脱原発にシフトしたドイツへ福島の高校生を派遣します！,/projects/earthwalkers,プロジェクトが成立しました！,105%,630000,8月14日"
"沖縄の伝統芸能エイサーを宮城県石巻の石巻川開き祭りに呼ぼう！,/projects/EISA-ISHINOMAKI,プロジェクトが成立しました！,113%,339000,8月13日"
"「就活自殺」増加の背景に迫る「就職活動に関わる意識調査」,/projects/shukatsu2013,プロジェクトが成立しました！,133%,666000,8月11日"
"ひたちなか海浜鉄道を彩る学生主体アートイベント、みなとメディアミュージアム,/projects/mmm2013,プロジェクトが成立しました！,139%,278000,8月8日"
"安心して子どもを産みたい！出産施設をちゃんと探せるサイト【ぱぱままっぷ】,/projects/papamamap,プロジェクトが成立しました！,107%,1074000,8月5日"
"バリ島でのアート交流イベントに仙台の3名の小学生を派遣したい！,/projects/worldkidsmuseum,プロジェクトが成立しました！,100%,1141000,8月4日"
"【第２弾】僕らの夏休みProject～とびきりの夏休みをプレゼント～,/projects/bokunatsu2013,プロジェクトが成立しました！,116%,700000,8月4日"
"東日本大震災で失った大切な命へ、南相馬で鎮魂と慰霊の花火をあげたい,/projects/hamadan811,プロジェクトが成立しました！,158%,2370000,8月4日"
"フィリピンにナチュラルフードカフェを　～農民・子供たちの生活向上大作戦！～,/projects/ikawako,プロジェクトが成立しました！,115%,346000,8月3日"
"親子でいろんな体験が出来る「期間限定asobi基地カフェ」がOPEN！,/projects/asobikichi2,プロジェクトが成立しました！,122%,1223000,8月3日"
"関東と福島の学生が共に学ぶ6日間のスタディキャンプを開催！,/projects/clcfukushima,プロジェクトが成立しました！,101%,305000,8月3日"
"石巻の高校生が東京で気球に乗る　大空から実況中継でお伝えします！,/projects/kuji-sta,プロジェクトが成立しました！,111%,222000,8月1日"
"LGBTの子どもたちを応援する100人分のメッセージを撮影しwebで公開したい！,/projects/heart-school,プロジェクトが成立しました！,111%,894000,7月31日"
"陸前高田市の広田半島の漁師町の仮設住宅団地に【伝統木構造の談話室】を贈る,/projects/kesen_shienpj_danwa,プロジェクトが成立しました！,157%,1573000,7月29日"
"熱帯雨林の恵みで村おこし　ヤシ砂糖を使った生姜湯を作ろう！,/projects/jeefgulahe,プロジェクトが成立しました！,108%,1305000,7月29日"
"気仙沼に桜を！人々の心を癒す桜を植える『手あわせ桜プロジェクト気仙沼』,/projects/teawase_sakura,プロジェクトが成立しました！,158%,475000,7月28日"
"アフリカのフェアトレード生地で仙台のお母さんたちが心を込めた着物帯「伊達衆帯」をつくる！,/projects/yumyum8888,プロジェクトが成立しました！,113%,681000,7月28日"
"福島の子供達を自然豊かなシドニーでの保養ステイに招待したい！,/projects/sydneyrainbowstay,プロジェクトが成立しました！,112%,564000,7月25日"
"セブ島の物売りをしている13人の子ども達に毎日の給食と学びの場を！,/projects/EMS_StoNino,プロジェクトが成立しました！,102%,308000,7月25日"
"家事の分担が家族を笑顔にするのか？471人の声を本にしたい！〜家事シェア白書〜,/projects/KAJI,プロジェクトが成立しました！,129%,220000,7月24日"
"南相馬の子ども達をアートレジデンスに招待!　～子供たちの心をアートで繋ごう～,/projects/childartresidence,プロジェクトが成立しました！,104%,261000,7月21日"
"福島の子どもたち35人をさくらんぼ狩りツアーに連れて行きます！,/projects/FUKUSHIMA_sakurambotour,プロジェクトが成立しました！,138%,138000,7月20日"
"「第1回おおつちありがとうロックフェスティバル」おおつちからありがとうを再び！,/projects/arifes,プロジェクトが成立しました！,133%,2007000,7月17日"
"ニッティングマシーン・ハックとグリッチニット＠FabLab渋谷,/projects/nukeme_fablabshibuya_fakko,プロジェクトが成立しました！,174%,524000,7月16日"
"震災の学びを5000年先に伝承する語り部育成のために！「大船渡津波伝承館」,/projects/oft-tsunami-museum,プロジェクトが成立しました！,122%,1591000,7月16日"
"南相馬市高見公園にじゃぶじゃぶ池をつくろう!!　byみんな共和国,/projects/jabujabu-ike,プロジェクトが成立しました！,205%,6165000,7月11日"
"学校に行けない子どもたちへ、学び場の贈り物を！,/projects/On_The_Road,プロジェクトが成立しました！,136%,2049000,7月9日"
"気仙沼の高校生にエールを！！　 『明日を拓く道：〇〇(まるまる) の一歩 』 サンティアゴ巡礼路を歩く旅,/projects/asuhira_2013,プロジェクトが成立しました！,125%,377000,7月7日"
"【第4弾】ホロコーストの声なき声よ　ヨーロッパ最貧ロマ版ドラゴン桜,/projects/roma_doragon,プロジェクトが成立しました！,120%,1207000,7月7日"
"石巻市での実話を基にした絵本「町をまもった龍木」を出版しよう！,/projects/omodoc,プロジェクトが成立しました！,115%,1229000,7月6日"
"元ホームレスの人たちが「仲間のためのパン屋さん」になる！～池袋あさやけベーカリー～,/projects/asayake,プロジェクトが成立しました！,118%,950000,7月5日"
"被災地の子どもたちのためならなんでもできる,/projects/deportaredays,プロジェクトが成立しました！,105%,316000,7月5日"
"新デザイン「GO ARK」で「囲碁」のイメージを一新,/projects/goark,プロジェクトが成立しました！,455%,910800,7月3日"
"チャンバラ合戦「IKUSA」で創る新しい地域活性化のカタチ！,/projects/IKUSA-01,プロジェクトが成立しました！,156%,470000,7月2日"
"生きるために本を読む機会を！みんなでカンボジアの小学校に図書室を作ろう,/projects/cambodia-library,プロジェクトが成立しました！,113%,906000,6月30日"
"【閖上湊神社PJ　第２弾】閖上日和山のお社再建に支援をお願いします,/projects/yuriage2,プロジェクトが成立しました！,125%,629000,6月27日"
"ご当地キャラ・カードゲーム,/projects/okumono,プロジェクトが成立しました！,103%,103000,6月26日"
"【妊娠学～産み時～】卵子老化についての正しい知識を広めたい,/projects/ransinoroukaumi,プロジェクトが成立しました！,100%,503000,6月25日"
"不妊ドキュメンタリー映画「幸せのカタチ」を全国で上映したい！語りあいたい！,/projects/npofine,プロジェクトが成立しました！,108%,326000,6月24日"
"アルティメット•フリスビーでコンゴに平和を！第1回全国大会開催決定！,/projects/congo-ultimate,プロジェクトが成立しました！,155%,1554000,6月17日"
"ドキュメンタリー映画「最後の吉原芸者みな子姐さん」を上映したい,/projects/geisha,プロジェクトが成立しました！,254%,637000,6月10日"
"皆で建造する『海人丸二号』〜あなたの想いと夢を乗せて大航海の旅に出る〜,/projects/uminchumaru,プロジェクトが成立しました！,117%,2400000,6月8日"
"「ヤギさんプロジェクト」ヤギを飼ってネパールの子ども達へ教材支援,/projects/nepal-yagi,プロジェクトが成立しました！,118%,355000,6月6日"
"日本酒味わいことば事典をつくる,/projects/sake-dic,プロジェクトが成立しました！,203%,203000,6月5日"
"LGBTの人権保護活動で頑張るボリスを応援！みんなが自分らしくいられる世界に。,/projects/LGBT_Boris,プロジェクトが成立しました！,103%,518000,6月3日"
"「夏休みふれあいツアーin夕張」開催！〜福島県を中心とする5組のご家族を夕張へ〜,/projects/yubari-yumesaiseikan_in-summer,プロジェクトが成立しました！,113%,1139000,6月3日"
"震災の記憶を風化させないために。震災写真集を図書館に寄贈したい。,/projects/mightysilence,プロジェクトが成立しました！,103%,207000,6月1日"
"バングラデシュ・少数民族の子どもたちの教育支援プロジェクト！,/projects/cheremeie,プロジェクトが成立しました！,109%,547000,5月21日"
"取り壊し目前！？阿佐ヶ谷住宅を写真集に遺したい。,/projects/asagaya,プロジェクトが成立しました！,183%,455680,5月20日"
"東北ブランドの気仙椿ハンドクリームで、被災地から世界につながる産業をつくる！,/projects/KesenTsubakiDream,プロジェクトが成立しました！,108%,2167000,5月19日"
"視覚障がいの方と過ごすお茶の時間　〜闇闇茶会（あんあんちゃかい）〜,/projects/anan-chakai,プロジェクトが成立しました！,102%,102000,5月18日"
"「気仙沼 Dog Place」被災地で頑張るペット達に交流の場を！,/projects/KESENNUMA_dog-place,プロジェクトが成立しました！,106%,765000,5月17日"
"京都から、100人のユースリーダーのプロジェクトが未来をつくる！「ミラツク京都」,/projects/miratuku,プロジェクトが成立しました！,116%,2325000,5月11日"
"理想のハローワークをつくりたい！仕事ライブラリー「ハローライフ」,/projects/hellolife,プロジェクトが成立しました！,116%,1166000,5月11日"
"若年無業者白書-その実態と社会経済構造分析-,/projects/underserved-youth,プロジェクトが成立しました！,256%,898000,5月11日"
"石巻に緊急支援として集まった服をシリア難民に届ける  ～絆ぐるぐるプロジェクト～,/projects/guruguru,プロジェクトが成立しました！,142%,428000,5月9日"
"映画を通し、植物状態になった人とのコミュニケーション方法を広めたい！,/projects/shirayukihime,プロジェクトが成立しました！,146%,1758000,5月7日"
"東ティモールの貧困層のために【格安運送サービス】をつくります！,/projects/tranSMS,プロジェクトが成立しました！,113%,1133000,5月3日"
"消滅寸前のカリンガ族の伝統音楽。長老から子供へ伝える機会を作り、記録保存したい,/projects/edaya,プロジェクトが成立しました！,112%,1349000,5月2日"
"ウガンダ野球少年ワフラ君、プロ野球選手になる夢の実現を！,/projects/Uganda_Wafula,プロジェクトが成立しました！,107%,696000,5月1日"
"NASA主催アプリ開発イベント「スペースアップスチャレンジ」,/projects/SpaceApps2013,プロジェクトが成立しました！,176%,441000,5月1日"
"映画で復興応援をしたい！４月２９日は大船渡へいこう！,/projects/SWITCH,プロジェクトが成立しました！,101%,152000,4月29日"
"日常をシェアする地域リビングで、笑顔溢れるまちへ「地域リビング プラスワン」,/projects/DreamTown,プロジェクトが成立しました！,106%,1064000,4月26日"
"「夕張市の天然芝グラウンドに新しいサッカーゴールを!」,/projects/soccer-goal,プロジェクトが成立しました！,186%,1489000,4月18日"
"「むしむし生放送〜昆虫大学サテライト」登壇博士たちの旅費とかを集めます！,/projects/mushimushi,プロジェクトが成立しました！,195%,780000,4月16日"
"現代美術の作品を楽しむ手がかり満載の本「アートブックWHO」大垣美穂子号を発行します！,/projects/artbookwho,プロジェクトが成立しました！,109%,219000,4月14日"
"仮設住宅に住む高齢者の方々の運動不足やストレスを解消させる「リアル野球盤」,/projects/real_ykb,プロジェクトが成立しました！,100%,301000,4月9日"
"多くの子に奨学金を！世界中の子どもが軽井沢でリーダーシップを学ぶ「ISAKサマースクール」,/projects/isak2013,プロジェクトが成立しました！,113%,2848000,4月7日"
"3.20【HAPPY DAY】を日本全国に広めたい！,/projects/HAPPYDAY,プロジェクトが成立しました！,123%,370000,4月5日"
"踊りで被災地にエールを！　双葉町避難所訪問,/projects/TEAM-SAMURAI,プロジェクトが成立しました！,104%,366000,4月1日"
"FUKUSHIMA PIECE（ふくしまピース）プロジェクト,/projects/f-piece,プロジェクトが成立しました！,124%,1248000,3月31日"
"Ｈａｐｐｙ Ｆｌｏｗｅｒ Ｐｒｏｊｅｃｔ （HappyDream in雲雀ヶ原）,/projects/artsforhope,プロジェクトが成立しました！,102%,1026000,3月31日"
"子どもと真剣に向き合う先生を支え抜き、教育に変革を起こすWEBサービス「SENSEI NOTE」,/projects/senseinote,プロジェクトが成立しました！,101%,3059000,3月24日"
"保養×国際交流  南相馬から成田空港に中学生12名を送り届けるバスを！,/projects/FukushimaKodomo2013,プロジェクトが成立しました！,142%,341000,3月22日"
"南三陸町歌津地区に子ども達が笑顔で楽しめる遊び場を。,/projects/minamisanriku-kodomonoasobiba,プロジェクトが成立しました！,136%,1092000,3月20日"
"コアラを守りたい！～東山動植物園コアラ応援プロジェクト～,/projects/higashiyama,プロジェクトが成立しました！,475%,4759000,3月17日"
"被災地宮城県山元町のからっぽの図書館を大好きな本でいっぱいにしよう,/projects/mintosho,プロジェクトが成立しました！,115%,2301000,3月16日"
"飛騨をみんなで楽しむ『ひだびと。』第４号プロジェクト,/projects/hidabito04,プロジェクトが成立しました！,110%,221500,3月15日"
"山口県の高校生が、自分の将来について考える機会をつくる「未来SoZoワークショップ」,/projects/yen_miraisozo,プロジェクトが成立しました！,111%,111000,3月13日"
"山田町に仮設倉庫を建てて、漁師さん達が生計を立てられるようにする,/projects/Yamadadome,プロジェクトが成立しました！,116%,1134000,3月12日"
"被災地閖上の日和山を訪れる人の安全のため階段に手すりを！,/projects/yuriage,プロジェクトが成立しました！,149%,447000,3月10日"
"「福島現代美術ビエンナーレ」 記録資料集の出版,/projects/fukubien2012,プロジェクトが成立しました！,123%,1235000,3月7日"
"アメリカ西海岸で起業家精神を学ぶ！「佐賀県海外使節団」,/projects/saga_delegation,プロジェクトが成立しました！,110%,551000,3月5日"
"若者の心に火をつける！第2回日本を創り継ぐプロジェクト開催,/projects/tsukutsugu2nd,プロジェクトが成立しました！,101%,1015000,3月2日"
"日本有数の豪雪地・新潟県津南雪まつりでスカイランタンを打ち上げよう,/projects/Tsunan_SnowFestival,プロジェクトが成立しました！,107%,215000,3月1日"
"「ともにある　 Cinema with Us　 忘れないために」,/projects/tomoniaru_cinema,プロジェクトが成立しました！,105%,316000,3月1日"
"敦賀で映画『SNOWGIRL』を撮る！監督：山下大裕,/projects/SNOWGIRL,プロジェクトが成立しました！,116%,232000,2月25日"
"おばあちゃん達の「宝物」を集めた写真展「大槌の宝箱」を開催,/projects/takarabako,プロジェクトが成立しました！,152%,916000,2月22日"
"沖縄での「和田中の1000日」映画上映会を通じて地域と学校をつなげる教育を,/projects/wada1000days,プロジェクトが成立しました！,119%,715000,2月21日"
"石巻のカーシェアリングを応援しよう！第２弾,/projects/carsharing2,プロジェクトが成立しました！,147%,147000,2月18日"
"世界最高峰の羊皮でエチオピアの職人が作るエシカルブランド「andu amet」,/projects/andu_amet,プロジェクトが成立しました！,178%,1781000,2月17日"
"過去の戦争を知り、未来を考えるきっかけを作るワークショップ授業,/projects/Bridgeforpeace,プロジェクトが成立しました！,110%,276000,2月16日"
"日帰り保育園バスを購入し、福島の子どもたちに毎日外遊びをさせてあげたい！,/projects/idouhoiku,プロジェクトが成立しました！,115%,1731000,2月15日"
"偉人のことばを集めた、こども向けえんぴつ練習帳を出版したい！,/projects/Impresa,プロジェクトが成立しました！,108%,486000,2月15日"
"グアテマラ沖大地震SOS！コーヒー生産者の生活再建を,/projects/guatemala,プロジェクトが成立しました！,118%,590000,2月15日"
"火事で全焼したレストランの再建にご協力を。ルワンダ私の挑戦。,/projects/Rwiz_Village,プロジェクトが成立しました！,378%,756000,2月14日"
"いっぱい遊ぼう！福島っ子ウィンターキャンプ,/projects/fukushima-kidscamp,プロジェクトが成立しました！,110%,275000,2月13日"
"子どもたちに夢を追いかける大切さを伝えたい！プロレスチャリティイベント「FIGHTING AID 大館」,/projects/FIGHTINGAID,プロジェクトが成立しました！,101%,1214000,2月11日"
"未来を生きる子どもたちへ\"本物に出会う感動\"を提供する情操教育を〜キッズファン,/projects/KidsFun,プロジェクトが成立しました！,112%,394000,2月10日"
"「薪ボイラー先進国」欧州へ、新米バイヤーを送り出そう！,/projects/maki-bo,プロジェクトが成立しました！,134%,201000,2月7日"
"越前福井の料亭若女将が俳句集『心結び』で伝えるおもてなしの心,/projects/canon_kokoromusubi,プロジェクトが成立しました！,151%,453000,2月4日"
"フィリピンセブ島のスラムLoregaに散乱するゴミをなくし、子供たちの健康と笑顔を守りたい！,/projects/hopelorega,プロジェクトが成立しました！,124%,124000,2月1日"
"東北にアソビを出前し、地元と一緒に子どもの居場所をつくる「移動式子ども基地」,/projects/kodomokichi,プロジェクトが成立しました！,110%,1108000,1月21日"
"3年で辞めた若者100人インタビュー　早期離職白書　,/projects/kailabo,プロジェクトが成立しました！,135%,406000,1月20日"
"被災地に出来た子どもの遊び場を残す　あそびーばー,/projects/asobiba,プロジェクトが成立しました！,143%,2145000,1月16日"
"ＮＺの子ども達に震災の教訓を伝えるため「ミラクル釜石子ども親善大使」を派遣したい,/projects/kamaishi,プロジェクトが成立しました！,120%,2407000,1月16日"
"作家がデビュー作をリメイク！前代未聞の展覧会「But Fresh」のカタログ制作,/projects/butfresh,プロジェクトが成立しました！,111%,223000,1月14日"
"福島県南相馬市での絵本ライブ・絵本棚作り～Fathering Japan～,/projects/papa-aid,プロジェクトが成立しました！,129%,909000,1月9日"
"スタディツアー「このそら」in いわき市,/projects/teamneighbor,プロジェクトが成立しました！,117%,94000,1月5日"
"石巻のカーシェアリングを応援しよう！,/projects/carsharing,プロジェクトが成立しました！,116%,116000,1月4日"
"福井の人々との出会いを楽しむ  旅のガイドブック～福井人～,/projects/fukui_jin,プロジェクトが成立しました！,171%,1714000,12月31日"
"ナプキンをフィリピン農村部の女性に届けるプロジェクト,/projects/napkin,プロジェクトが成立しました！,155%,3107000,12月27日"
"バングラデシュのマハムニの子供達100人に最高のXmasを！,/projects/mahamuni-Xmas,プロジェクトが成立しました！,169%,169000,12月26日"
"東ティモールの子どもたちに文房具のセットと笑顔を～スマイルギフトキャンペーン～,/projects/smilegift-campaign,プロジェクトが成立しました！,100%,200000,12月21日"
"日本のアパレルをもっと盛り上げる～人と人をつなぐwebマガジンをつくる～,/projects/match_maga,プロジェクトが成立しました！,102%,51000,12月18日"
"アジア新興国で日本人は働けるのか？日本人採用事情を調査する,/projects/moasia,プロジェクトが成立しました！,148%,119000,12月17日"
"誰もが自由に研究発表できる学会「第3回ニコニコ学会β」を開催,/projects/niconicogakkai3,プロジェクトが成立しました！,171%,1030900,12月13日"
"情熱で東北に笑顔を！ミュージカルを東北で創り上げ公演します。,/projects/touhoku_musical,プロジェクトが成立しました！,164%,822500,12月12日"
"ロンドン五輪から東北のスポーツマンへ贈る「応援」メッセージ,/projects/runfortohokujapan,プロジェクトが成立しました！,113%,453000,12月8日"
"世界最先端の映画を、日本に届けるプロジェクト,/projects/dotdashfilm,プロジェクトが成立しました！,134%,469000,12月4日"
"「見えない」を価値に変える晩餐会開催！～『暗闇三昧』プロジェクト～,/projects/kurayami_bansankai,プロジェクトが成立しました！,138%,277000,12月4日"
"被災地へ音楽と手作りお菓子で笑顔を届ける♪　　カフェ＆コンサート,/projects/acchi-cocchi,プロジェクトが成立しました！,106%,319000,11月26日"
"世界を変える女性の人材育成合宿セミナー～江の島EX塾～,/projects/enoshima_ex,プロジェクトが成立しました！,101%,505000,11月23日"
"宮城県栗原の伝統工芸品をパリへ、「日本の技栗原展」,/projects/Paris-KURIHARA_229,プロジェクトが成立しました！,100%,151000,11月18日"
"聴覚障害者と健聴者をつなぐプロレスイベント「HERO」を応援しよう！,/projects/hero-deaf-japan-prowrestling,プロジェクトが成立しました！,111%,391000,11月18日"
"東北の小さな「声」を届けよう！メッセージ3.11展覧会,/projects/message311,プロジェクトが成立しました！,107%,646000,11月16日"
"カンボジアの学校のない地域に、無料で通える小学校を～HEROプロジェクト～,/projects/hero_cambodia_school,プロジェクトが成立しました！,123%,1487000,11月16日"
"障害学生進路発見イベント２０１２〜障害のある子どもの未来を広げる〜,/projects/event2012,プロジェクトが成立しました！,101%,101000,11月14日"
"沖縄・宮古島で女性と子どものための絵本文庫を作る～ありんこ文庫～,/projects/arinko_bunko,プロジェクトが成立しました！,126%,632000,11月12日"
"全米最大級の日本の芸術祭『JAM』、ユーストで日米をつなぐ,/projects/JAM,プロジェクトが成立しました！,112%,112000,11月10日"
"モンゴルの孤児院で暮らす子ども達を夢の舞台へ！「太陽のコンサート」,/projects/sunshine_concert,プロジェクトが成立しました！,156%,156500,11月7日"
"大人も子どもも平等でいられる場「asobi基地」,/projects/asobikichi,プロジェクトが成立しました！,169%,508000,11月3日"
"「みんなの家」プロジェクト～親子の居場所になる石巻の保育園～,/projects/minnanoie,プロジェクトが成立しました！,125%,1507000,11月2日"
"在来野菜を｢食べて守る｣ムーブメントを広げ、地域の魅力を守る,/projects/yomirepi,プロジェクトが成立しました！,109%,382900,10月30日"
"中高生と社会人をつなぐライフマッチングデータベース開発,/projects/asudessan,プロジェクトが成立しました！,109%,766000,10月23日"
"歌舞伎や『寅さん』、大切な日本の文化の宝箱を守る。,/projects/ootanitosyokan,プロジェクトが成立しました！,178%,3579000,10月23日"
"石巻市十三浜ワカメ・ホタテの復興・再生　十三浜の挑戦,/projects/zyusanhama,プロジェクトが成立しました！,110%,770000,10月23日"
"スリランカの孤児及び貧困女性の就業・自立支援「染め工房」,/projects/kokoroken-somekobo,プロジェクトが成立しました！,128%,1284000,10月19日"
"子どもと地域をつなぎ、まちを元気に！　「こどものまち」,/projects/kodomonomachi,プロジェクトが成立しました！,113%,113000,10月13日"
"コミュニティの大切さを学び人々との縁を創る福島スタディツアー,/projects/FCC,プロジェクトが成立しました！,172%,516000,10月4日"
"シブヤで多様性の可能性を感じよう！　PEOPLE DESIGN MIXTURE,/projects/peopledesign-mix,プロジェクトが成立しました！,141%,212000,10月1日"
"津波被害で「沈黙した町」岩手県大槌に地域メディアを創る,/projects/otsuchi-future-paper,プロジェクトが成立しました！,166%,2496000,10月1日"
"小沢剛 - あなたが誰かを好きなように、誰もが誰かを好き,/projects/ozawatsuyoshi-artpj,プロジェクトが成立しました！,169%,1017000,9月30日"
"ひとみ座乙女文楽、スロベニア・マリボル公演を応援しよう！,/projects/hitomiza-otome-bunraku,プロジェクトが成立しました！,104%,313000,9月30日"
"日比野克彦がラオスの小学生と絵を描く～ポントゥン村美術部～,/projects/minsai,プロジェクトが成立しました！,106%,850000,9月30日"
"21世紀型実験工房。ものづくり日本から、ものつくる日本人へ。,/projects/fablab,プロジェクトが成立しました！,129%,1299000,9月30日"
"被災地対面カウンセリング～メンタルケアを通じた復興支援～,/projects/cocoro_shien,プロジェクトが成立しました！,110%,550000,9月29日"
"消えゆく伝統芸能の道具を復元したい -伝統芸能の道具ラボ-,/projects/dougu-lab,プロジェクトが成立しました！,102%,716000,9月29日"
"被災地の「女川つながる図書館」を大好きな本でいっぱいにしよう,/projects/tsunagaru_library,プロジェクトが成立しました！,160%,3201000,9月28日"
"難民が日本で安心して暮らせる社会を目指して　新難民法の実現へ,/projects/194,プロジェクトが成立しました！,144%,722000,9月28日"
"巨大刑務所！？封鎖都市ガザ版ドラゴン桜,/projects/gaza_dragon,プロジェクトが成立しました！,108%,1089000,9月27日"
"自然と遊ぼう！福島っ子保養ピクニック,/projects/187lets-go-picnic,プロジェクトが成立しました！,114%,171000,9月21日"
"被災地にとびきり美味しいご飯と、集まれる場を。,/projects/ishinomo-kitchin,プロジェクトが成立しました！,123%,2472000,9月11日"
"東北の女性をつなぐ～福島のお母さんたちと行く石巻～,/projects/fukushima-ishinomaki,プロジェクトが成立しました！,120%,432000,9月1日"
"福島の子どもたちに笑顔を～アカデミーキャンプ 2012夏～,/projects/acacam2012s,プロジェクトが成立しました！,160%,640000,8月25日"
"飛騨を共に楽しむ『ひだびと。』第３号プロジェクト,/projects/hidabito02,プロジェクトが成立しました！,122%,305700,8月25日"
"「ぱれコレ」障害の有無、世代を超えて作るファッションイベント,/projects/plcl2012,プロジェクトが成立しました！,119%,358500,8月23日"
"欧州で日本人は働けるのか？欧州日本人現地採用事情を調査する,/projects/morizo,プロジェクトが成立しました！,136%,136500,8月17日"
"佐渡の国際芸術祭と福島をサンバのリズムで架け橋を繋ぐ,/projects/171,プロジェクトが成立しました！,158%,317000,8月17日"
"レディース・リード ~パキスタンの女性に教育を届けたい~,/projects/4uworld,プロジェクトが成立しました！,218%,181000,8月14日"
"東北産ブレスレットを世界へ 〜復興地に仕事とつながりを創造〜,/projects/made-in-tohoku-japan,プロジェクトが成立しました！,154%,154000,8月9日"
"東北の力を取り戻そう！～起業家をつなぐコワーキングスペース～,/projects/cocolin,プロジェクトが成立しました！,135%,405000,8月7日"
"日雇い労働者の街、山谷の現状。写真集作成プロジェクト,/projects/nerorism,プロジェクトが成立しました！,135%,880000,7月30日"
"僕らの夏休みproject　〜とびきりの夏休みをプレゼント〜,/projects/bokunatsu,プロジェクトが成立しました！,106%,532000,7月26日"
"”福島-ロンドン 夢の架け橋” 被災地の子どもたちを世界へ,/projects/yumeno_kakehashi,プロジェクトが成立しました！,102%,3077000,7月16日"
"ガイガーカウンターミーティングふくしま,/projects/GCM_fukushima,プロジェクトが成立しました！,268%,1290000,7月15日"
"「島」の専用棚を全国の書店に。「島Books」プロジェクト,/projects/shimabooks,プロジェクトが成立しました！,122%,2204000,7月12日"
"ごしごし福島基金～郡山市の幼稚園プール開きのための除染活動～,/projects/goshigoshi-fukushima,プロジェクトが成立しました！,121%,1514000,7月10日"
"キング牧師の末裔であるモンタナさんの歌声を被災地に届けよう,/projects/fukko-concert,プロジェクトが成立しました！,105%,317000,7月10日"
"火災を受けたミャンマーの難民キャンプにみんなで本を贈ろう。,/projects/heal_heart_with_library117,プロジェクトが成立しました！,133%,1070000,6月30日"
"インターネットでフィリピンのスラム街に職を作るプロジェクト,/projects/philippines_2nd,プロジェクトが成立しました！,116%,464000,6月29日"
"プロジェクトＧ、俳優と被災地の高校生で人種を超えて演劇をする,/projects/projectG_WS_minamisouma,プロジェクトが成立しました！,109%,218000,6月27日"
"第3回『西表島☆わくわく疎開ツアー』プロジェクト,/projects/wakuwakutour,プロジェクトが成立しました！,101%,508000,6月26日"
"館山をもっと元気に！歩いていける無人島フェス『あわのネ』,/projects/awanone,プロジェクトが成立しました！,105%,158000,6月25日"
"『マウイ太鼓』アロハツアー2012 東北公演＆映画上映,/projects/mauitaiko,プロジェクトが成立しました！,153%,307000,6月17日"
"世界の希望は日本から！greenz.jpの記事を、世界へ！,/projects/yosh_greenzjp,プロジェクトが成立しました！,308%,463000,6月14日"
"パレスチナ難民キャンプ版ドラゴン桜,/projects/palestine_dragon,プロジェクトが成立しました！,185%,928000,6月14日"
"バングラデシュで現地の職人さんと新しい手帳を創るプロジェクト,/projects/Bangladesh-techo,プロジェクトが成立しました！,132%,530000,6月13日"
"「なでしこVoice」海外で働く女性への第三弾取材旅行,/projects/nadeshiko-voice,プロジェクトが成立しました！,132%,159000,6月11日"
"ハイチ人医師を日本の医療教育で育成し、結核患者を救いたい！,/projects/haichi-doctor,プロジェクトが成立しました！,103%,2070000,6月4日"
"ネパールで売春宿から保護された女性達にメイクアップ職業訓練を,/projects/Coffret,プロジェクトが成立しました！,110%,2765000,5月24日"
"誰もが自由に研究をする新しい学会ニコニコ学会βプロジェクト,/projects/niconicogakkai,プロジェクトが成立しました！,140%,1405000,5月14日"
"第1回ただいまをあっちでも,/projects/tadaimawoacchidemo,プロジェクトが成立しました！,105%,105000,5月12日"
"『紙芝居師なっちゃんの「紙芝居で皆と笑顔を」プロジェクト』,/projects/kamishibai,プロジェクトが成立しました！,128%,231000,5月10日"
